Data Set 1:Time(s),Data Set 1:EKG(mV),Data Set 1:Heart Rate(bpm),Data Set 2:Time(s),Data Set 2:EKG(mV),Data Set 2:Heart Rate(bpm)
,,,35.627499999999998,-0.067433714866638184,
,,,35.630000000000003,-0.06748180091381073,
,,,35.6325,-0.067385636270046234,
,,,35.634999999999998,-0.067145228385925293,
,,,35.637500000000003,-0.066760584712028503,
,,,35.640000000000001,-0.065558552742004395,
,,,35.642499999999998,-0.064741179347038269,
,,,35.645000000000003,-0.063731476664543152,
,,,35.647500000000001,-0.062601566314697266,
,,,35.649999999999999,-0.059981148689985275,
,,,35.652500000000003,-0.058538716286420822,
,,,35.655000000000001,-0.057120323181152344,
,,,35.657499999999999,-0.055774055421352386,
,,,35.659999999999997,-0.053586363792419434,
,,,35.662500000000001,-0.052817068994045258,
,,,35.664999999999999,-0.052312217652797699,
,,,35.667499999999997,-0.052071809768676758,
,,,35.670000000000002,-0.052167974412441254,
,,,35.672499999999999,-0.052432417869567871,
,,,35.674999999999997,-0.05276898667216301,
,,,35.677500000000002,-0.053153634071350098,
,,,35.68,-0.053850810974836349,
,,,35.682499999999997,-0.054163336753845215,
,,,35.685000000000002,-0.054451823234558105,
,,,35.6875,-0.054668188095092773,
,,,35.689999999999998,-0.054884552955627441,
,,,35.692500000000003,-0.054860513657331467,
,,,35.695,-0.054716270416975021,
,,,35.697499999999998,-0.054475866258144379,
,,,35.700000000000003,-0.053682528436183929,
,,,35.702500000000001,-0.05322575569152832,
,,,35.704999999999998,-0.05276898667216301,
,,,35.707500000000003,-0.052336256951093674,
,,,35.710000000000001,-0.051735244691371918,
,,,35.712499999999999,-0.051542919129133224,
,,,35.715000000000003,-0.051422715187072754,
,,,35.717500000000001,-0.051350593566894531,
,,,35.719999999999999,-0.051302514970302582,
,,,35.722499999999997,-0.051326554268598557,
,,,35.725000000000001,-0.051422715187072754,
,,,35.727499999999999,-0.051591001451015472,
,,,35.729999999999997,-0.052264135330915451,
,,,35.732500000000002,-0.052744947373867035,
,,,35.734999999999999,-0.053297877311706543,
,,,35.737499999999997,-0.053826771676540375,
,,,35.740000000000002,-0.054499905556440353,
,,,35.7425,-0.054475866258144379,
,,,35.744999999999997,-0.05413929745554924,
,,,35.747500000000002,-0.053514242172241211,
,,,35.75,-0.051591001451015472,
,,,35.752499999999998,-0.050509177148342133,
,,,35.755000000000003,-0.049475431442260742,
,,,35.7575,-0.048585932701826096,
,,,35.759999999999998,-0.047480069100856781,
,,,35.762500000000003,-0.047215621918439865,
,,,35.765000000000001,-0.047047339379787445,
,,,35.767499999999998,-0.046855013817548752,
,,,35.770000000000003,-0.046037636697292328,
,,,35.772500000000001,-0.045292377471923828,
,,,35.774999999999999,-0.044306717813014984,
,,,35.777500000000003,-0.043128728866577148,
